SourceFile,ExifToolVersion,FileName,Directory,FileSize,FileModifyDate,FileAccessDate,FileCreateDate,FilePermissions,FileType,FileTypeExtension,MIMEType,ExifByteOrder,ImageDescription,Make,Model,Orientation,XResolution,YResolution,ResolutionUnit,Software,ModifyDate,YCbCrPositioning,ExposureTime,FNumber,ExposureProgram,ISO,ExifVersion,DateTimeOriginal,CreateDate,ComponentsConfiguration,CompressedBitsPerPixel,ShutterSpeedValue,ApertureValue,ExposureCompensation,MaxApertureValue,SubjectDistance,MeteringMode,LightSource,Flash,FocalLength,SpeedX,SpeedY,SpeedZ,Pitch,Yaw,Roll,CameraPitch,CameraYaw,CameraRoll,FlashpixVersion,ColorSpace,ExifImageWidth,ExifImageHeight,InteropIndex,InteropVersion,ExposureIndex,FileSource,SceneType,CustomRendered,ExposureMode,WhiteBalance,DigitalZoomRatio,FocalLengthIn35mmFormat,SceneCaptureType,GainControl,Contrast,Saturation,Sharpness,DeviceSettingDescription,SubjectDistanceRange,GPSVersionID,GPSLatitudeRef,GPSLatitude,GPSLongitudeRef,GPSLongitude,GPSAltitudeRef,GPSAltitude,XPComment,XPKeywords,SerialNumber,Compression,ThumbnailOffset,ThumbnailLength,About,Format,AbsoluteAltitude,RelativeAltitude,GimbalRollDegree,GimbalYawDegree,GimbalPitchDegree,FlightRollDegree,FlightYawDegree,FlightPitchDegree,FlightXSpeed,FlightYSpeed,FlightZSpeed,CamReverse,GimbalReverse,Version,HasSettings,HasCrop,AlreadyApplied,MPFVersion,NumberOfImages,MPImageFlags,MPImageFormat,MPImageType,MPImageLength,MPImageStart,DependentImage1EntryNumber,DependentImage2EntryNumber,ImageUIDList,TotalFrames,ImageWidth,ImageHeight,EncodingProcess,BitsPerSample,ColorComponents,YCbCrSubSampling,Aperture,GPSPosition,ImageSize,PreviewImage,Megapixels,ScaleFactor35efl,ShutterSpeed,ThumbnailImage,CircleOfConfusion,FOV,FocalLength35efl,HyperfocalDistance,LightValue,ImageDescription,jpg_name
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0750_offnadir65.jpg,10.49,dji_0750_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.2 MB,2021:04:29 15:12:03-06:00,2022:03:06 00:08:13-07:00,2021:08:24 22:15:11-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0750.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:02,Centered,1/1081,2.8,Program AE,100,230,2021:04:29 14:11:44,2021:04:29 14:11:44,"-, Cr, Cb, Y",3.387778667,1/1081,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,-0.1,-0.1,0,0,-89.2,0.5,-65,-82,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143050 N,West,116.734873 W,Above Sea Level,1576.9 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8070,DJI Meta Data,image/jpeg,1576.93,28.8,0,-82,-65,0.5,-89.2,0,-0.1,-0.1,0,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),267192,5140058,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143050 N, 116.734873 W",4000x3000,"(Binary data 267192 bytes, use -b option to extract)",12,5.5,1/1081,"(Binary data 8070 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0750.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0751_offnadir65.jpg,10.49,dji_0751_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.1 MB,2021:04:29 15:12:08-06:00,2022:03:06 00:02:07-07:00,2021:08:24 22:15:11-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0751.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:06,Centered,1/1135,2.8,Program AE,100,230,2021:04:29 14:11:47,2021:04:29 14:11:47,"-, Cr, Cb, Y",3.344158,1/1135,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5.3,0.1,-2.5,-89.4,1.5,-65,-88.1,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143048 N,West,116.734994 W,Above Sea Level,1576.4 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7515,DJI Meta Data,image/jpeg,1576.43,28.3,0,-88.1,-65,1.5,-89.4,-2.5,0,-5.3,0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),294263,5074072,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143048 N, 116.734994 W",4000x3000,"(Binary data 294263 bytes, use -b option to extract)",12,5.5,1/1135,"(Binary data 7515 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13.1,DCIM,DJI_0751.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0752_offnadir65.jpg,10.49,dji_0752_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.1 MB,2021:04:29 15:12:11-06:00,2022:03:06 00:02:15-07:00,2021:08:24 22:15:12-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0752.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:10,Centered,1/1093,2.8,Program AE,100,230,2021:04:29 14:11:49,2021:04:29 14:11:49,"-, Cr, Cb, Y",3.314879333,1/1092,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5.1,0.1,0.3,-90.1,1.9,-65,-88.7,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143047 N,West,116.735124 W,Above Sea Level,1576 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8024,DJI Meta Data,image/jpeg,1576.03,27.9,0,-88.7,-65,1.9,-90.1,0.3,0,-5.1,0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),274213,5030663,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143047 N, 116.735124 W",4000x3000,"(Binary data 274213 bytes, use -b option to extract)",12,5.5,1/1093,"(Binary data 8024 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13.1,DCIM,DJI_0752.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0753_offnadir65.jpg,10.49,dji_0753_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.0 MB,2021:04:29 15:12:15-06:00,2022:03:06 06:09:07-07:00,2021:08:24 22:15:12-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0753.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:13,Centered,1/1053,2.8,Program AE,100,230,2021:04:29 14:11:52,2021:04:29 14:11:52,"-, Cr, Cb, Y",3.307694,1/1052,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5,0.1,0.2,-89.3,1.2,-65,-88.9,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143048 N,West,116.735248 W,Above Sea Level,1575.6 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7757,DJI Meta Data,image/jpeg,1575.63,27.5,0,-88.9,-65,1.2,-89.3,0.2,0,-5,0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),271391,5019618,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143048 N, 116.735248 W",4000x3000,"(Binary data 271391 bytes, use -b option to extract)",12,5.5,1/1053,"(Binary data 7757 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0753.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0754_offnadir65.jpg,10.49,dji_0754_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.8 MB,2021:04:29 15:12:19-06:00,2022:03:06 06:09:09-07:00,2021:08:24 22:15:13-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0754.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:17,Centered,1/965,2.8,Program AE,100,230,2021:04:29 14:11:54,2021:04:29 14:11:54,"-, Cr, Cb, Y",3.152947333,1/965,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5,0.1,1.1,-90,0.4,-65,-89.2,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143049 N,West,116.735432 W,Above Sea Level,1575 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8297,DJI Meta Data,image/jpeg,1575.03,26.9,0,-89.2,-65,0.4,-90,1.1,0,-5,0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),297407,4788038,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143049 N, 116.735432 W",4000x3000,"(Binary data 297407 bytes, use -b option to extract)",12,5.5,1/965,"(Binary data 8297 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,12.9,DCIM,DJI_0754.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0755_offnadir65.jpg,10.49,dji_0755_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.9 MB,2021:04:29 15:12:22-06:00,2022:03:06 06:09:10-07:00,2021:08:24 22:15:14-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0755.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:21,Centered,1/894,2.8,Program AE,100,230,2021:04:29 14:11:56,2021:04:29 14:11:56,"-, Cr, Cb, Y",3.218142667,1/894,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-4.9,0.1,0,-90.5,0.3,-65,-89.5,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143049 N,West,116.735554 W,Above Sea Level,1574.7 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7893,DJI Meta Data,image/jpeg,1574.73,26.6,0,-89.5,-65,0.3,-90.5,0,0,-4.9,0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),283738,4885427,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143049 N, 116.735554 W",4000x3000,"(Binary data 283738 bytes, use -b option to extract)",12,5.5,1/894,"(Binary data 7893 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,12.8,DCIM,DJI_0755.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0756_offnadir65.jpg,10.49,dji_0756_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.9 MB,2021:04:29 15:12:26-06:00,2022:03:05 23:59:08-07:00,2021:08:24 22:15:14-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0756.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:25,Centered,1/940,2.8,Program AE,100,230,2021:04:29 14:12:00,2021:04:29 14:12:00,"-, Cr, Cb, Y",3.183509333,1/939,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5,0.1,-0.8,-89.6,0.9,-65,-89.9,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143048 N,West,116.735797 W,Above Sea Level,1573.8 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7579,DJI Meta Data,image/jpeg,1573.83,25.7,0,-89.9,-65,0.9,-89.6,-0.8,0,-5,0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),269335,4833163,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143048 N, 116.735797 W",4000x3000,"(Binary data 269335 bytes, use -b option to extract)",12,5.5,1/940,"(Binary data 7579 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,12.8,DCIM,DJI_0756.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0757_offnadir65.jpg,10.49,dji_0757_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.9 MB,2021:04:29 15:12:30-06:00,2022:03:06 06:09:12-07:00,2021:08:24 22:15:15-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0757.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:29,Centered,1/960,2.8,Program AE,100,230,2021:04:29 14:12:03,2021:04:29 14:12:03,"-, Cr, Cb, Y",3.182084,1/959,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5,0.1,-0.4,-89.9,0.9,-65,-89.9,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143048 N,West,116.735920 W,Above Sea Level,1573.4 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7983,DJI Meta Data,image/jpeg,1573.43,25.3,0,-89.9,-65,0.9,-89.9,-0.4,0,-5,0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),281024,4831429,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143048 N, 116.735920 W",4000x3000,"(Binary data 281024 bytes, use -b option to extract)",12,5.5,1/960,"(Binary data 7983 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,12.9,DCIM,DJI_0757.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0758_offnadir65.jpg,10.49,dji_0758_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.9 MB,2021:04:29 15:12:33-06:00,2022:03:06 06:09:14-07:00,2021:08:24 22:15:15-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0758.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:32,Centered,1/981,2.8,Program AE,100,230,2021:04:29 14:12:07,2021:04:29 14:12:07,"-, Cr, Cb, Y",3.167838,1/980,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5,0.2,-1.1,-89.9,1.2,-65,-89.9,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143048 N,West,116.736227 W,Above Sea Level,1572.4 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7790,DJI Meta Data,image/jpeg,1572.43,24.3,0,-89.9,-65,1.2,-89.9,-1.1,0,-5,0.2,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),278509,4809867,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143048 N, 116.736227 W",4000x3000,"(Binary data 278509 bytes, use -b option to extract)",12,5.5,1/981,"(Binary data 7790 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,12.9,DCIM,DJI_0758.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0759_offnadir65.jpg,10.49,dji_0759_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.2 MB,2021:04:29 15:12:36-06:00,2022:03:06 06:09:15-07:00,2021:08:24 22:15:16-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0759.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:35,Centered,1/1013,2.8,Program AE,100,230,2021:04:29 14:12:11,2021:04:29 14:12:11,"-, Cr, Cb, Y",3.41399,1/1013,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5,0.1,-1.4,-89.8,2,-65,-89.9,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143048 N,West,116.736473 W,Above Sea Level,1571.6 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7728,DJI Meta Data,image/jpeg,1571.63,23.5,0,-89.9,-65,2,-89.8,-1.4,0,-5,0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),277606,5179033,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143048 N, 116.736473 W",4000x3000,"(Binary data 277606 bytes, use -b option to extract)",12,5.5,1/1013,"(Binary data 7728 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0759.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0760_offnadir65.jpg,10.49,dji_0760_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.8 MB,2021:04:29 15:12:40-06:00,2022:03:05 23:59:34-07:00,2021:08:24 22:15:17-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0760.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:39,Centered,1/1019,2.8,Program AE,100,230,2021:04:29 14:12:16,2021:04:29 14:12:16,"-, Cr, Cb, Y",3.131560667,1/1018,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5.1,0.1,-0.7,-89.8,1.9,-65,-89.9,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143048 N,West,116.736781 W,Above Sea Level,1570.6 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8035,DJI Meta Data,image/jpeg,1570.63,22.5,0,-89.9,-65,1.9,-89.8,-0.7,0,-5.1,0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),292700,4755696,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143048 N, 116.736781 W",4000x3000,"(Binary data 292700 bytes, use -b option to extract)",12,5.5,1/1019,"(Binary data 8035 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0760.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0761_offnadir65.jpg,10.49,dji_0761_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,5.3 MB,2021:04:29 15:12:45-06:00,2022:03:06 06:09:18-07:00,2021:08:24 22:15:17-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0761.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:43,Centered,1/1008,2.8,Program AE,100,230,2021:04:29 14:12:18,2021:04:29 14:12:18,"-, Cr, Cb, Y",3.452004667,1/1007,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5,0.2,-0.2,-89.8,2.8,-65,-89.9,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143048 N,West,116.736905 W,Above Sea Level,1570.2 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,8385,DJI Meta Data,image/jpeg,1570.23,22.1,0,-89.9,-65,2.8,-89.8,-0.2,0,-5,0.2,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),309513,5236712,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143048 N, 116.736905 W",4000x3000,"(Binary data 309513 bytes, use -b option to extract)",12,5.5,1/1008,"(Binary data 8385 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,12.9,DCIM,DJI_0761.JPG
f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg/dji_0762_offnadir65.jpg,10.49,dji_0762_offnadir65.jpg,f:/k-database-mirror/remote-sensing/flights/paired_phenology/low_sage/20210428_los_paired/jpg,4.9 MB,2021:04:29 15:12:48-06:00,2022:03:06 06:09:20-07:00,2021:08:24 22:15:18-06:00,rw-rw-rw-,JPEG,jpg,image/jpeg,"Little-endian (Intel, II)",DCIM\100MEDIA\DJI_0762.JPG,DJI,FC330,Horizontal (normal),72,72,inches,v01.19.5266,2021:04:29 14:12:47,Centered,1/1013,2.8,Program AE,100,230,2021:04:29 14:12:22,2021:04:29 14:12:22,"-, Cr, Cb, Y",3.154480667,1/1013,2.8,0,2.8,0 m,Center-weighted average,Unknown,No flash function,3.6 mm,0,-5,0.1,-0.2,-90,2,-65,-89.9,0,10,sRGB,4000,3000,R98 - DCF basic file (sRGB),100,undef,Digital Camera,Unknown (0),Normal,Auto,Auto,undef,20 mm,Standard,None,Normal,Normal,Normal,"(Binary data 4 bytes, use -b option to extract)",Unknown,0.0.0.0,North,43.143048 N,West,116.737150 W,Above Sea Level,1569.4 m Above Sea Level,0.91.142,N,5cff19366b42ffffff5e03ff5c72ff4f,JPEG (old-style),41984,7992,DJI Meta Data,image/jpeg,1569.43,21.3,0,-89.9,-65,2,-90,-0.2,0,-5,0.1,0,0,7,FALSE,FALSE,FALSE,10,2,Dependent child image,JPEG,Large Thumbnail (VGA equivalent),296887,4790033,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4000,3000,"Baseline DCT, Huffman coding",8,3,YCbCr4:2:2 (2 1),2.8,"43.143048 N, 116.737150 W",4000x3000,"(Binary data 296887 bytes, use -b option to extract)",12,5.5,1/1013,"(Binary data 7992 bytes, use -b option to extract)",0.005 mm,84.0 deg,3.6 mm (35 mm equivalent: 20.0 mm),0.86 m,13,DCIM,DJI_0762.JPG
